---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage
51979,"NSLOCTEXT("""", ""ItemTable_51979_Name"", ""Acheronian Longsword"")","NSLOCTEXT("""", ""ItemTable_51979_ShortDesc"", ""A vicious sword made in the Acheronian style"")","NSLOCTEXT("""", ""ItemTable_51979_LongDesc"", ""<span style=\""italic\""> They stopped short. Conan faced them, not a naked man roused mazed and unarmed out of deep sleep to be butchered like a sheep, but a barbarian wide-awake and at bay, partly armored, and with his long sword in his hand.</>\nThe Phoenix on the Sword\n\nLongsword has become a catch-all phrase for the mongrel swords of a thousand different makes that don\'t align easily with one simple classification.\n\nThis weapon is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian stlye bears a striking similarity to that of the mysterious pre-human race that one ruled what is modern-day Stygia."")","/Game/UI/Textures/Icons/icon_acheron_sword.icon_acheron_sword","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Sword1h/sword1h.sword1h_C","None","1","1","Weapon","0.000000","0","0","Sword","OneHanded","","2","False","6","5","0","0","0.000000","1.000000","3.080000","35.000000","250.000000","40","40","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","4","0.095000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Sword1h/SM_1h_acheron_sword.SM_1h_acheron_sword","None","/Game/Items/Weapons/Sword1h/SM_1h_acheron_sword_DM.SM_1h_acheron_sword_DM","0","0","0","0.000000","0","1080.000000","0","0","0","18062","15","1","0","0","0","0","0","0","15232.000000","NSLOCTEXT("""", ""ItemTable_51979_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51979_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51979_ThirdModifier"", ""Cripple"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
51978,"NSLOCTEXT("""", ""ItemTable_51978_Name"", ""Acheronian Pick"")","NSLOCTEXT("""", ""ItemTable_51978_ShortDesc"", ""A pickaxe made in the Acheronian style"")","NSLOCTEXT("""", ""ItemTable_51978_LongDesc"", ""<span style=\""italic\"">\'I know him not,\' he answered. \'He is mad to say I hired him. Let him take his just desserts. He has a strong back and the toil in the mines will be well for him.\'</> - The God in the Bowl\n\nThe pick is one of the simplest tools known to man. Used extensively in mines across Hyboria to split rocks and, if necessary, split heads.\nCreated in the fires at the burning heart of the forge and wrought in ornate patterns as it cooled, this pick is strong and durable. It almost seems a shame to waste it on rocks."")","/Game/UI/Textures/Icons/icon_acheron_pickaxe.icon_acheron_pickaxe","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Pickaxe/BP_Pickaxe.BP_Pickaxe_C","None","1","1","Weapon","0.000000","0","9","Pickaxe","OneHanded","","7","False","0","0","0","0","0.000000","1.000000","3.080000","35.000000","250.000000","20","20","0","0","0","0","0","0","8","33","180.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Pickaxe/SM_acheron_pick.SM_acheron_pick","None","/Game/Items/Weapons/Pickaxe/SM_acheron_pick_DM.SM_acheron_pick_DM","0","0","0","0.000000","0","600.000000","16021","3","1","18062","15","1","0","0","0","0","0","0","15332.000000","NSLOCTEXT("""", ""ItemTable_51978_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51978_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
51988,"NSLOCTEXT("""", ""ItemTable_51988_Name"", ""Acheronian Shield"")","NSLOCTEXT("""", ""ItemTable_51988_ShortDesc"", ""A shield made from an Acheronian design"")","NSLOCTEXT("""", ""ItemTable_51988_LongDesc"", ""Most warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second-best blow is the one that you block.\n\nThis shield is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian style bears a striking similarity to that of the mysterious pre-human race that one ruled what is modern-day Stygia."")","/Game/UI/Textures/Icons/icon_acheronian_shield.icon_acheronian_shield","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C","None","1","2","Weapon","0.000000","0","0","Shield","Shield","","30","False","0","5","0","0","0.000000","1.000000","1.850000","0.000000","0.000000","35","35","0","0","0","0","0","0","0","37","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.142500","0","0","0","0","Default","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Shield/SM_acheronian_shield.SM_acheronian_shield","None","/Game/Items/Weapons/Shield/SM_acheronian_shield_DM.SM_acheronian_shield_DM","0","0","0","0.000000","0","4800.000000","0","0","0","18062","15","1","0","0","0","0","0","0","15250.000000","NSLOCTEXT("""", ""ItemTable_51988_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51988_SecondModifier"", ""Shield"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
51970,"NSLOCTEXT("""", ""ItemTable_51970_Name"", ""Acheronian Sickle"")","NSLOCTEXT("""", ""ItemTable_51970_ShortDesc"", ""A sickle made in the Acheronian style"")","NSLOCTEXT("""", ""ItemTable_51970_LongDesc"", ""<span style=\""italic\"">The blade glinted in the starlight, and blood spurted.</> - The Man-Eaters of Zamboula\n\nSickles are one-handed tools sporting a crescent-shaped blade. Made for harvesting crops, such a tool can just as easily sheer flesh and bone and reap a bloody bounty."")","/Game/UI/Textures/Icons/icon_acheron_sickle.icon_acheron_sickle","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Sickle/BP_Sickle.BP_Sickle_C","None","1","1","Weapon","0.000000","0","0","Sickle","OneHanded","","2","False","6","5","0","0","0.000000","1.000000","3.080000","35.000000","250.000000","10","10","0","0","0","0","0","0","8","33","180.000000","0.000000","0.000000","0.000000","0.000000","4","0.095000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Sickle/SM_acheron_sickle.SM_acheron_sickle","None","/Game/Items/Weapons/Sickle/SM_acheron_sickle_DM.SM_acheron_sickle_DM","0","0","0","0.000000","0","1080.000000","16021","3","1","18062","15","1","0","0","0","0","0","0","15332.000000","NSLOCTEXT("""", ""ItemTable_51970_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51970_SecondModifier"", ""Tool"")","","","0","0","0.000000","5","0","None","-1","-1","1.000000","1.000000","False","None"
51982,"NSLOCTEXT("""", ""ItemTable_51982_Name"", ""Acheronian Spear"")","NSLOCTEXT("""", ""ItemTable_51982_ShortDesc"", ""A vicious spear made in the Acheronian style"")","NSLOCTEXT("""", ""ItemTable_51982_LongDesc"", ""<span style=\""italic\"">The horde had formed into a huge wedge, of which the tip was the Stygians and the body, the mailed asshuri, flanked by the nomads. In close formation, shields lifted, they rolled onward, while behind them a tall figure in a motionless chariot lifted wide-robed arms in grisly invocation.</> - Black Colossus\n\nThis weapon is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian stlye bears a striking similarity to that of the mysterious pre-human race that one ruled what is modern-day Stygia."")","/Game/UI/Textures/Icons/icon_acheron_spear.icon_acheron_spear","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Spear2h/BP_spear_2h.BP_spear_2h_C","None","1","8","Weapon","0.000000","0","0","Spear2H","TwoHanded","","18","False","6","5","0","0","0.000000","1.000000","3.850000","35.000000","250.000000","40","40","0","0","0","0","0","0","0","33","300.000000","175.000000","0.000000","0.000000","0.000000","4","0.095000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Spear2h/SM_2h_acheron_spear.SM_2h_acheron_spear","None","/Game/Items/Weapons/Spear2h/SM_2h_acheron_spear_DM.SM_2h_acheron_spear_DM","0","0","0","0.000000","0","1680.000000","0","0","0","18062","15","1","0","0","0","0","0","0","15242.000000","NSLOCTEXT("""", ""ItemTable_51982_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51982_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51982_ThirdModifier"", ""Reach"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
51599,"NSLOCTEXT("""", ""ItemTable_51599_Name"", ""Acheronian Two-Handed Sword"")","NSLOCTEXT("""", ""ItemTable_51599_ShortDesc"", ""A two-handed sword of Acheronian make"")","NSLOCTEXT("""", ""ItemTable_51599_LongDesc"", ""<span style=\""italic\"">\'I pay my way with steel!\' roared the man in armor, brandishing the great sword that glittered bluely in the sun.</> - Queen of the Black Coast\n\nGreat swords are faster than many other two-handed weapons, and their great reach makes them ideal for fending off groups of opponents.\n\nThis weapon is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian style bears a striking similarity to that of the mysterious pre-human race that once ruled what is modern-day Stygia."")","/Game/UI/Textures/Icons/icon_acheron_2h_sword.icon_acheron_2h_sword","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Sword2h/sword2h.sword2h_C","None","1","8","Weapon","0.000000","0","0","Sword","TwoHanded","","3","False","5","5","0","0","0.000000","1.000000","6.930000","35.000000","250.000000","52","52","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","4","0.135000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Sword2h/SM_2h_acheron_sword.SM_2h_acheron_sword","None","/Game/Items/Weapons/Sword2h/SM_2h_acheron_sword_DM.SM_2h_acheron_sword_DM","0","0","0","0.000000","0","1080.000000","0","0","0","18062","15","1","0","0","0","0","0","0","15242.000000","NSLOCTEXT("""", ""ItemTable_51599_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_51599_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51599_ThirdModifier"", ""Cripple"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
51985,"NSLOCTEXT("""", ""ItemTable_51985_Name"", ""Acheronian War-Axe"")","NSLOCTEXT("""", ""ItemTable_51985_ShortDesc"", ""A vicious war-axe made in the Acheronian style"")","NSLOCTEXT("""", ""ItemTable_51985_LongDesc"", ""This weapon is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian stlye bears a striking similarity to that of the mysterious pre-human race that one ruled what is modern-day Stygia."")","/Game/UI/Textures/Icons/icon_acheron_axe.icon_acheron_axe","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Axe/axe1h.axe1h_C","None","1","1","Weapon","0.000000","0","0","Axe","OneHanded","","9","False","6","5","0","0","0.000000","1.000000","3.540000","35.000000","250.000000","42","42","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Axe/SM_acheron_axe.SM_acheron_axe","None","/Game/Items/Weapons/Axe/SM_acheron_axe_DM.SM_acheron_axe_DM","0","0","0","0.000000","0","1080.000000","0","0","0","18062","15","1","0","0","0","0","0","0","15232.000000","NSLOCTEXT("""", ""ItemTable_51985_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_51985_SecondModifier"", ""Weapon"")","NSLOCTEXT("""", ""ItemTable_51985_ThirdModifier"", ""Shieldsmash"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
41022,"NSLOCTEXT("""", ""ItemTable_41022_Name"", ""Advanced Armor Patch Kit"")","NSLOCTEXT("""", ""ItemTable_41022_ShortDesc"", ""A patch kit for repairing damaged armor"")","NSLOCTEXT("""", ""ItemTable_41022_LongDesc"", ""<span style=\""italic\"">Conan\'s dark scarred face was darker yet with passion; his black armor was hacked to tatters and splashed with blood; his great sword red to the cross-piece.</> - The Scarlet Citadel\n\nA warrior needs to be able to rely on their armor in the heat of battle. When the broadswords swing, a layer of leather or steel can mean the difference between life and death.\n\nThis patch kit, containing scraps of metals, leather and hide, can be used to repair the most egregious insults to a piece of armor, though it will never be able to repair them completely."")","/Game/UI/Textures/Icons/icon_repair_kit_leather.icon_repair_kit_leather","/Game/Systems/Inventory/BPGameItem_Repairkit_Armor.BPGameItem_Repairkit_Armor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","-1","-1.000000","12511","3","1","0","0","0","11502","5","1","0","0","0","153.000000","NSLOCTEXT("""", ""ItemTable_41022_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_41022_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41074,"NSLOCTEXT("""", ""ItemTable_41074_Name"", ""Advanced Armor Rebalance Kit"")","NSLOCTEXT("""", ""ItemTable_41074_ShortDesc"", ""A set of tools for improving the poise of a set of armor"")","NSLOCTEXT("""", ""ItemTable_41074_LongDesc"", ""In Poitain, the shining southern province of Aquilonia, it is common for men to engage in contests of arms wearing full plate armor. And among those people it is commonly understood that a once a warrior falls in full plate, they will be battling to return to their feet.\n\nThis kit, developed by the smiths of that fair land, is designed to resettle the weight of the armor set such that it matches the wearers center of balance. This means less chance of falling in battle and more time spent on the feet.\n\nThis simple kit will increase the poise value of armor considerably."")","/Game/UI/Textures/Icons/Icon_modkit_arm_poise_t3.Icon_modkit_arm_poise_t3","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_arm_IncreasePoise.BPGameItem_RiddleOfSteel_arm_IncreasePoise_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_41074_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_41074_SecondModifier"", ""Tool"")","","","0","0","0.000000","5","0","None","-1","-1","1.000000","1.000000","True","None"
41061,"NSLOCTEXT("""", ""ItemTable_41061_Name"", ""Advanced Blunted Weapon Fitting"")","NSLOCTEXT("""", ""ItemTable_41061_ShortDesc"", ""A blunted fitting that can be applied to a weapon to increase concussive damage"")","NSLOCTEXT("""", ""ItemTable_41061_LongDesc"", ""Sometimes the best course in combat is not to defeat an enemy, but to see them humiliated and begging for mercy. Or dragged back to spend some time whimpering on the Wheel of Pain.\n\nThis fitting can be attached to almost any weapon and increases the chance of knocking an enemy out before they bleed to death.\n\nApplying this advanced fitting will increase the concussion damage of a weapon considerably."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseConcussDamage_t3.Icon_modkit_wpn_increaseConcussDamage_t3","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseConcussionDamage.BPGameItem_RiddleOfSteel_wpn_IncreaseConcussionDamage_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","18062","8","1","0","0","0","0","0","0","0","0","0","360.000000","NSLOCTEXT("""", ""ItemTable_41061_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_41061_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41066,"NSLOCTEXT("""", ""ItemTable_41066_Name"", ""Advanced Reinforcement Kit"")","NSLOCTEXT("""", ""ItemTable_41066_ShortDesc"", ""A reinforcement that can be used to make weapons and armor more durable"")","NSLOCTEXT("""", ""ItemTable_41066_LongDesc"", ""A warrior relies on their strength, their skill and their weapon to carry them in battle. If any of these are broken in the clash of swords, it puts life and limb at risk.\n\nThis reinforcement can be used to find the flaws in a weapon or piece of armor and buttress them against the storm of battle.\n\nThis simple reinforcement will increase the durability of a weapon or a piece of armor slightly."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseDurability_t3.Icon_modkit_wpn_increaseDurability_t3","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseDurability.BPGameItem_RiddleOfSteel_wpn_IncreaseDurability_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","18062","8","1","0","0","0","0","0","0","0","0","0","360.000000","NSLOCTEXT("""", ""ItemTable_41066_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_41066_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41058,"NSLOCTEXT("""", ""ItemTable_41058_Name"", ""Advanced Tool Upgrade Kit"")","NSLOCTEXT("""", ""ItemTable_41058_ShortDesc"", ""An assortment of upgrades to make tools more efficient"")","NSLOCTEXT("""", ""ItemTable_41058_LongDesc"", ""There is wisdom among the simple peoples of the world; those who spend their time tilling, hunting, growing and harvesting.\n\nThe time-tested techniques for improving the harvesting capacity of tools have been distilled into the upgrades found in this kit.\n\nApplying this advanced upgrade to a tool will increase its harvesting capacity considerably."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseHarvestingDamage_t3.Icon_modkit_wpn_increaseHarvestingDamage_t3","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseHarvestingDamage.BPGameItem_RiddleOfSteel_wpn_IncreaseHarvestingDamage_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","18062","8","1","0","0","0","0","0","0","0","0","0","360.000000","NSLOCTEXT("""", ""ItemTable_41058_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_41058_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41054,"NSLOCTEXT("""", ""ItemTable_41054_Name"", ""Advanced Weapon Damage Kit"")","NSLOCTEXT("""", ""ItemTable_41054_ShortDesc"", ""A bag of unpleasant things that can be attached to weapons to increase their damage"")","NSLOCTEXT("""", ""ItemTable_41054_LongDesc"", ""Some warriors adorn their weapons to intimidate their foes and make them a memorable presence on the battlefield.\n\nBut the collection of spikes and studs contained in this bag have a single purpose - to wreck foes. Whether hammer, sword, or spear - there is something here to bring ruination, laceration, and devastation to the bodies and minds of enemies everywhere.\n\nApplying this advanced kit to a weapon will increase its damage considerably."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseDamage_t3.Icon_modkit_wpn_increaseDamage_t3","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseDamage.BPGameItem_RiddleOfSteel_wpn_IncreaseDamage_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","18062","8","1","18031","5","1","0","0","0","0","0","0","360.000000","NSLOCTEXT("""", ""ItemTable_41054_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_41054_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41026,"NSLOCTEXT("""", ""ItemTable_41026_Name"", ""Advanced Weapon Repair Kit"")","NSLOCTEXT("""", ""ItemTable_41026_ShortDesc"", ""A toolkit for repairing damaged weapons"")","NSLOCTEXT("""", ""ItemTable_41026_LongDesc"", ""<span style=\""italic\"">He rushed in, hacking madly, but Conan, recognizing him, shattered his sword with a short terrific chop and with a powerful push of his open hand sent him reeling to the floor.</> - The Phoenix on the Sword\n\nWhen the fury of battle has subsided and the lightning clash of weapons has stilled, the victors are left to count the cost. And sometimes the price of battle is the very weapons that are used to wage it.\n\nThis kit, containing a whetstone, a hone and a small portion of blade oil, will allow even unskilled crafters to repair the worst damage to their blades, though it will never be able to renew them completely."")","/Game/UI/Textures/Icons/icon_whetstone_steel_bar.icon_whetstone_steel_bar","/Game/Systems/Inventory/BPGameItem_Repairkit_Weapon.BPGameItem_Repairkit_Weapon_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","-1","-1.000000","11502","6","1","0","0","0","0","0","0","0","0","0","205.000000","NSLOCTEXT("""", ""ItemTable_41026_FirstModifier"", ""Mid Grade"")","NSLOCTEXT("""", ""ItemTable_41026_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41077,"NSLOCTEXT("""", ""ItemTable_41077_Name"", ""Advaned Armor Flexibility Kit"")","NSLOCTEXT("""", ""ItemTable_41077_ShortDesc"", ""A set of tools for making armor more pliant and flexible"")","NSLOCTEXT("""", ""ItemTable_41077_LongDesc"", ""Uri the Mastersmith once stated that creating an armor set was a balance of three forces - flexibility, strength and coverage. He claimed that in developing a suit of armor, you could have two of these things, but never three. He demonstrated this principle by crafting the King of Nemedia a suit of armor that made him completely impervious to assassins; but also left the King completely unable to move once encased within.\nUri was executed not long afterward.\n\nThis small kit contains tools for stretching leather and working metal joints to make them more pliable. \n\nUsing this simple kit on an armor set will make it considerably more flexible when climbing."")","/Game/UI/Textures/Icons/Icon_modkit_arm_climbingBonus_t3.Icon_modkit_arm_climbingBonus_t3","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_arm_DecreaseClimbingStaminaUse.BPGameItem_RiddleOfSteel_arm_DecreaseClimbingStaminaUse_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","18062","8","1","12512","8","1","0","0","0","0","0","0","360.000000","NSLOCTEXT("""", ""ItemTable_41077_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_41077_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
51828,"NSLOCTEXT("""", ""ItemTable_51828_Name"", ""Adze"")","NSLOCTEXT("""", ""ItemTable_51828_ShortDesc"", ""A tool for woodworking"")","NSLOCTEXT("""", ""ItemTable_51828_LongDesc"", ""A tool specifically designed to enhance the user-experience of slaving away as a thrall. "")","/Game/UI/Textures/Icons/icon_thrall_adze.icon_thrall_adze","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Items/Weapons/Sword1h/sword1h.sword1h_C","None","1","1","Weapon","0.000000","0","9","Axe","OneHanded","","7","False","0","0","0","0","0.000000","1.000000","2.800000","35.000000","250.000000","5","5","0","0","0","0","0","0","0","33","180.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Stone","0.000000","0.000000","0","10","10","0","0","0","/Game/Items/Weapons/Thralls/Thrall_adze/SM_1h_thrall_adze_01.SM_1h_thrall_adze_01","None","/Game/Items/Weapons/Thralls/Thrall_adze/SM_1h_thrall_adze_01_DM.SM_1h_thrall_adze_01_DM","0","0","0","0.000000","0","100.000000","0","0","0","0","0","0","0","0","0","0","0","0","0.000000","","","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
