---,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
89104,"NSLOCTEXT("""", ""RecipesTable_89104_RecipeName"", ""Tannery"")","NSLOCTEXT("""", ""RecipesTable_89104_ShortDesc"", ""A tannery for processing hides into leather"")","BuildingItem","30.000000","2","614","0","0","/Game/UI/Textures/Icons/icon_tannery.icon_tannery","None","False","10001","240","10011","160","10005","38","14174","20","89104","1","0","0","0","False","True","None","None","None"
89105,"NSLOCTEXT("""", ""RecipesTable_89105_RecipeName"", ""Improved Tannery"")","NSLOCTEXT("""", ""RecipesTable_89105_ShortDesc"", ""A tannery for processing hides into leather"")","BuildingItem","60.000000","3","945","0","0","/Game/UI/Textures/Icons/icon_epic_tannery.icon_epic_tannery","None","False","10001","360","10011","240","10005","75","14174","30","89105","1","0","0","0","False","True","None","None","None"
89106,"NSLOCTEXT("""", ""RecipesTable_89106_RecipeName"", ""Improved Firebowl Cauldron"")","NSLOCTEXT("""", ""RecipesTable_89106_ShortDesc"", ""A cauldron for mixing concoctions"")","BuildingItem","30.000000","3","10500","0","0","/Game/UI/Textures/Icons/icon_improved_firebowl_cauldron.icon_improved_firebowl_cauldron","None","False","11502","25","16011","50","0","0","0","0","89106","1","0","0","0","False","True","None","None","None"
89201,"NSLOCTEXT("""", ""RecipesTable_89201_RecipeName"", ""Armorer\'s Bench"")","NSLOCTEXT("""", ""RecipesTable_89201_ShortDesc"", ""A bench covered in tools for crafting armor"")","BuildingItem","30.000000","2","560","0","0","/Game/UI/Textures/Icons/icon_armormaking_bench.icon_armormaking_bench","None","False","10001","240","10011","160","14174","20","0","0","89201","1","0","0","0","False","True","None","None","None"
89301,"NSLOCTEXT("""", ""RecipesTable_89301_RecipeName"", ""Blacksmith\'s Bench"")","NSLOCTEXT("""", ""RecipesTable_89301_ShortDesc"", ""A bench covered in tools for shaping metal"")","BuildingItem","30.000000","2","3220","0","0","/Game/UI/Textures/Icons/icon_metalworking_bench.icon_metalworking_bench","None","False","16011","50","11501","100","0","0","0","0","89301","1","0","0","0","False","True","None","None","None"
89302,"NSLOCTEXT("""", ""RecipesTable_89302_RecipeName"", ""Improved Blacksmith\'s Bench"")","NSLOCTEXT("""", ""RecipesTable_89302_ShortDesc"", ""A bench covered in tools for shaping metal"")","BuildingItem","60.000000","3","89600","0","0","/Game/UI/Textures/Icons/icon_improved_blacksmiths_bench.icon_improved_blacksmiths_bench","None","False","16012","100","11502","50","0","0","0","0","89302","1","0","0","0","False","True","None","None","None"
89401,"NSLOCTEXT("""", ""RecipesTable_89401_RecipeName"", ""Carpenter\'s Bench"")","NSLOCTEXT("""", ""RecipesTable_89401_ShortDesc"", ""A bench covered in tools for carpentry"")","BuildingItem","30.000000","2","770","0","0","/Game/UI/Textures/Icons/icon_woodworking_bench.icon_woodworking_bench","None","False","10011","400","10001","150","0","0","0","0","89401","1","0","0","0","False","True","None","None","None"
89801,"NSLOCTEXT("""", ""RecipesTable_89801_RecipeName"", ""Siege Foundation"")","NSLOCTEXT("""", ""RecipesTable_89801_ShortDesc"", ""A foundation for building siege equipment"")","BuildingItem","30.000000","2","2156","89401","0","/Game/UI/Textures/Icons/icon_trebuchet_foundation.icon_trebuchet_foundation","None","False","16021","30","16011","25","0","0","0","0","89801","1","0","0","0","False","True","None","None","None"
89811,"NSLOCTEXT("""", ""RecipesTable_89811_RecipeName"", ""Trebuchet Base"")","NSLOCTEXT("""", ""RecipesTable_89811_ShortDesc"", ""A rotating base for a trebuchet"")","BuildingItem","30.000000","2","1209","89401","0","/Game/UI/Textures/Icons/icon_trebuchet_base.icon_trebuchet_base","None","False","10011","200","16002","13","0","0","0","0","89811","1","0","0","0","False","True","None","None","None"
89812,"NSLOCTEXT("""", ""RecipesTable_89812_RecipeName"", ""Add Trebuchet Frame"")","NSLOCTEXT("""", ""RecipesTable_89812_ShortDesc"", ""A wooden frame for a trebuchet"")","BuildingItem","60.000000","2","1209","89811","0","/Game/UI/Textures/Icons/icon_trebuchet_frame.icon_trebuchet_frame","None","False","10011","200","16002","13","0","0","0","0","89812","1","0","0","0","False","True","None","None","None"
89813,"NSLOCTEXT("""", ""RecipesTable_89813_RecipeName"", ""Add Trebuchet Arm"")","NSLOCTEXT("""", ""RecipesTable_89813_ShortDesc"", ""A siege engine for hurling heavy loads"")","BuildingItem","60.000000","2","1209","89812","0","/Game/UI/Textures/Icons/icon_trebuchet.icon_trebuchet","None","False","10011","200","16002","13","14174","20","0","0","89813","1","0","0","0","False","True","None","None","None"
89851,"NSLOCTEXT("""", ""RecipesTable_89851_RecipeName"", ""Siege Boulder"")","NSLOCTEXT("""", ""RecipesTable_89851_ShortDesc"", ""Ammunition for the trebuchet"")","Consumable","10.000000","1","35","89813","0","/Game/UI/Textures/Icons/icon_siege_boulder.icon_siege_boulder","None","False","10001","25","14174","10","0","0","0","0","89851","1","0","0","0","False","True","None","None","None"
89852,"NSLOCTEXT("""", ""RecipesTable_89852_RecipeName"", ""Demon-Fire Barrage"")","NSLOCTEXT("""", ""RecipesTable_89852_ShortDesc"", ""Ammunition for the trebuchet"")","Consumable","20.000000","2","1211","89813","0","/Game/UI/Textures/Icons/icon_flaming_pot.icon_flaming_pot","None","False","80901","2","14174","10","0","0","0","0","89852","1","0","0","0","False","True","None","None","None"
89911,"NSLOCTEXT("""", ""RecipesTable_89911_RecipeName"", ""Lesser Wheel of Pain"")","NSLOCTEXT("""", ""RecipesTable_89911_ShortDesc"", ""A wheel that strengthens the body as it breaks the mind"")","BuildingItem","30.000000","2","1862","0","0","/Game/UI/Textures/Icons/icon_wheel_of_pain.icon_wheel_of_pain","None","False","10011","220","10001","210","11501","100","14174","30","89911","1","0","0","0","False","True","None","None","None"
89912,"NSLOCTEXT("""", ""RecipesTable_89912_RecipeName"", ""Wheel of Pain"")","NSLOCTEXT("""", ""RecipesTable_89912_ShortDesc"", ""A wheel that strengthens the body as it breaks the mind"")","BuildingItem","30.000000","2","18592","0","0","/Game/UI/Textures/Icons/icon_wheel_of_pain_xl.icon_wheel_of_pain_xl","None","False","16021","60","16011","50","16002","200","14174","80","89912","1","0","0","0","False","True","None","None","None"
89913,"NSLOCTEXT("""", ""RecipesTable_89913_RecipeName"", ""Greater Wheel of Pain"")","NSLOCTEXT("""", ""RecipesTable_89913_ShortDesc"", ""A wheel that strengthens the body as it breaks the mind"")","BuildingItem","30.000000","3","387352","0","0","/Game/UI/Textures/Icons/icon_wheel_of_pain_xxl.icon_wheel_of_pain_xxl","None","False","16021","210","16012","200","16003","200","14174","160","89913","1","0","0","0","False","True","None","None","None"
90000,"NSLOCTEXT("""", ""RecipesTable_90000_RecipeName"", ""Map Room"")","NSLOCTEXT("""", ""RecipesTable_90000_ShortDesc"", ""A map showing the ancient kingdom of the Giant-kings"")","BuildingItem","120.000000","3","22624","0","0","/Game/UI/Textures/Icons/icon_map_room.icon_map_room","None","False","11500","200","16002","35","11070","75","11051","50","90000","1","0","0","0","False","True","None","None","None"
90001,"NSLOCTEXT("""", ""RecipesTable_90001_RecipeName"", ""Sandstone Foundation"")","NSLOCTEXT("""", ""RecipesTable_90001_ShortDesc"", ""A square foundation piece made of sandstone"")","BuildingItem","5.000000","1","56","0","0","/Game/UI/Textures/Icons/Icon_Foundation-1.Icon_Foundation-1","None","False","10001","35","10011","5","0","0","0","0","90001","1","0","0","0","False","True","None","None","None"
90002,"NSLOCTEXT("""", ""RecipesTable_90002_RecipeName"", ""Sandstone Wall"")","NSLOCTEXT("""", ""RecipesTable_90002_ShortDesc"", ""A square wall piece made of sandstone"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_wall-1.icon_wall-1","/Game/Systems/Building/BP_BuildWall.BP_BuildWall_C","False","10001","18","10011","3","0","0","0","0","90002","1","0","0","0","False","True","None","None","None"
90003,"NSLOCTEXT("""", ""RecipesTable_90003_RecipeName"", ""Sandstone Ceiling"")","NSLOCTEXT("""", ""RecipesTable_90003_ShortDesc"", ""A square ceiling piece made of sandstone"")","BuildingItem","5.000000","1","34","0","0","/Game/UI/Textures/Icons/icon_ceiling_-1.icon_ceiling_-1","/Game/Systems/Building/BP_BuildCeiling.BP_BuildCeiling_C","False","10001","21","10011","3","0","0","0","0","90003","1","0","0","0","False","True","None","None","None"
90004,"NSLOCTEXT("""", ""RecipesTable_90004_RecipeName"", ""Sandstone DoorFrame"")","NSLOCTEXT("""", ""RecipesTable_90004_ShortDesc"", ""A doorframe made of sandstone"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_door_wall-1.icon_door_wall-1","/Game/Systems/Building/BP_BuildDoorFrame.BP_BuildDoorFrame_C","False","10001","18","10011","3","0","0","0","0","90004","1","0","0","0","False","True","None","None","None"
90005,"NSLOCTEXT("""", ""RecipesTable_90005_RecipeName"", ""Sandstone Stairs"")","NSLOCTEXT("""", ""RecipesTable_90005_ShortDesc"", ""Stairs of sandstone"")","BuildingItem","5.000000","1","56","0","0","/Game/UI/Textures/Icons/icon_stairs-1.icon_stairs-1","/Game/Systems/Building/BP_BuildStairs.BP_BuildStairs_C","False","10001","35","10011","5","0","0","0","0","90005","1","0","0","0","False","True","None","None","None"
90006,"NSLOCTEXT("""", ""RecipesTable_90006_RecipeName"", ""Sandstone Wedge"")","NSLOCTEXT("""", ""RecipesTable_90006_ShortDesc"", ""A wedge shaped piece of sandstone "")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_triangle_ceiling_-1.icon_triangle_ceiling_-1","/Game/Systems/Building/BP_BuildTriangle.BP_BuildTriangle_C","False","10001","18","10011","3","0","0","0","0","90006","1","0","0","0","False","True","None","None","None"
90007,"NSLOCTEXT("""", ""RecipesTable_90007_RecipeName"", ""Sandstone Frame"")","NSLOCTEXT("""", ""RecipesTable_90007_ShortDesc"", ""A sandstone wall with space for a window"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_window_wall-1.icon_window_wall-1","/Game/Systems/Building/BP_BuildWallWindow.BP_BuildWallWindow_C","False","10001","18","10011","3","0","0","0","0","90007","1","0","0","0","False","True","None","None","None"
90008,"NSLOCTEXT("""", ""RecipesTable_90008_RecipeName"", ""Simple Wooden Door"")","NSLOCTEXT("""", ""RecipesTable_90008_ShortDesc"", ""A simple wooden door"")","BuildingItem","5.000000","1","35","0","0","/Game/UI/Textures/Icons/icon_t1_door.icon_t1_door","/Game/Systems/Building/Placeables/BP_PL_Door.BP_PL_Door_C","False","10011","25","14174","5","0","0","0","0","90008","1","0","0","0","False","True","None","None","None"
90009,"NSLOCTEXT("""", ""RecipesTable_90009_RecipeName"", ""Sandstone Pillar"")","NSLOCTEXT("""", ""RecipesTable_90009_ShortDesc"", ""A pillar made of sandstone"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_pillar-1.icon_pillar-1","/Game/Systems/Building/BP_BuildPillar.BP_BuildPillar_C","False","10001","18","10011","3","0","0","0","0","90009","1","0","0","0","False","True","None","None","None"
90010,"NSLOCTEXT("""", ""RecipesTable_90010_RecipeName"", ""Sandstone Fence"")","NSLOCTEXT("""", ""RecipesTable_90010_ShortDesc"", ""A fence piece made of sandstone"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_t1_fence.icon_t1_fence","/Game/Systems/Building/BP_BuildFence.BP_BuildFence_C","False","10001","18","10011","3","0","0","0","0","90010","1","0","0","0","False","True","None","None","None"
90011,"NSLOCTEXT("""", ""RecipesTable_90011_RecipeName"", ""Sandstone Wedge Foundation"")","NSLOCTEXT("""", ""RecipesTable_90011_ShortDesc"", ""A triangle foundation made of sandstone"")","BuildingItem","5.000000","1","52","0","0","/Game/UI/Textures/Icons/icon_triangle_foundation-1.icon_triangle_foundation-1","/Game/Systems/Building/BP_BuildTriangleFoundation.BP_BuildTriangleFoundation_C","False","10001","32","10011","5","0","0","0","0","90011","1","0","0","0","False","True","None","None","None"
90013,"NSLOCTEXT("""", ""RecipesTable_90013_RecipeName"", ""Thatch Sloped Roof"")","NSLOCTEXT("""", ""RecipesTable_90013_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_t1_roofSloped.icon_t1_roofSloped","/Game/Systems/Building/BP_BuildRoof_Sloped.BP_BuildRoof_Sloped_C","False","12001","9","10012","3","0","0","0","0","90013","1","0","0","0","False","True","None","None","None"
90014,"NSLOCTEXT("""", ""RecipesTable_90014_RecipeName"", ""Thatch Wedge Sloped Roof"")","NSLOCTEXT("""", ""RecipesTable_90014_ShortDesc"", ""A triangle sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_t1_roofSloped_triangle_up.icon_t1_roofSloped_triangle_up","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle.BP_BuildRoof_Sloped_Triangle_C","False","12001","9","10012","3","0","0","0","0","90014","1","0","0","0","False","True","None","None","None"
90015,"NSLOCTEXT("""", ""RecipesTable_90015_RecipeName"", ""Left-sloping Sandstone Wall"")","NSLOCTEXT("""", ""RecipesTable_90015_ShortDesc"", ""A sloped wall piece"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_t1_wall_sloped_left.icon_t1_wall_sloped_left","/Game/Systems/Building/BP_BuildWallSloped.BP_BuildWallSloped_C","False","10001","18","10011","3","0","0","0","0","90015","1","0","0","0","False","True","None","None","None"
90017,"NSLOCTEXT("""", ""RecipesTable_90017_RecipeName"", ""Right-sloping Sandstone Wall"")","NSLOCTEXT("""", ""RecipesTable_90017_ShortDesc"", ""A sloped wall piece"")","BuildingItem","5.000000","1","30","0","0","/Game/UI/Textures/Icons/icon_t1_wall_sloped_right.icon_t1_wall_sloped_right","/Game/Systems/Building/BP_BuildWallSlopedFlipped.BP_BuildWallSlopedFlipped_C","False","10001","18","10011","3","0","0","0","0","90017","1","0","0","0","False","True","None","None","None"
90018,"NSLOCTEXT("""", ""RecipesTable_90018_RecipeName"", ""Inverted Thatch Wedge Sloped Roof"")","NSLOCTEXT("""", ""RecipesTable_90018_ShortDesc"", ""A triangle sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_t1_roofSloped_triangle_down.icon_t1_roofSloped_triangle_down","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle_Flipped.BP_BuildRoof_Sloped_Triangle_Flipped_C","False","12001","9","10012","3","0","0","0","0","90018","1","0","0","0","False","True","None","None","None"
90020,"NSLOCTEXT("""", ""RecipesTable_90020_RecipeName"", ""Sandstone Fence Foundation"")","NSLOCTEXT("""", ""RecipesTable_90020_ShortDesc"", ""A foundation for placing walls and fences"")","BuildingItem","5.000000","1","44","0","0","/Game/UI/Textures/Icons/icon_t1_fence_foundation.icon_t1_fence_foundation","/Game/Systems/Building/BP_FenceFoundation.BP_FenceFoundation_C","False","10001","27","10011","4","0","0","0","0","90020","1","0","0","0","False","True","None","None","None"
90023,"NSLOCTEXT("""", ""RecipesTable_90023_RecipeName"", ""Thatch Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90023_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_corner_90.icon_tier1_roof_sloped_corner_90","None","False","12001","8","10012","3","0","0","0","0","90023","1","0","0","0","False","True","None","None","None"
90024,"NSLOCTEXT("""", ""RecipesTable_90024_RecipeName"", ""Wooden Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90024_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_corner_90.icon_tier2_roof_sloped_corner_90","None","False","16021","2","16002","4","0","0","0","0","90024","1","0","0","0","False","True","None","None","None"
90025,"NSLOCTEXT("""", ""RecipesTable_90025_RecipeName"", ""Reinforced Wooden Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90025_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_corner_90.icon_tier3_roof_sloped_corner_90","None","False","16012","8","16021","2","16003","2","0","0","90025","1","0","0","0","False","True","None","None","None"
90026,"NSLOCTEXT("""", ""RecipesTable_90026_RecipeName"", ""Inverted Thatch Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90026_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_corner_90_in.icon_tier1_roof_sloped_corner_90_in","None","False","12001","8","10012","3","0","0","0","0","90026","1","0","0","0","False","True","None","None","None"
90027,"NSLOCTEXT("""", ""RecipesTable_90027_RecipeName"", ""Inverted Wooden Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90027_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_corner_90_in.icon_tier2_roof_sloped_corner_90_in","None","False","16021","2","16002","4","0","0","0","0","90027","1","0","0","0","False","True","None","None","None"
90028,"NSLOCTEXT("""", ""RecipesTable_90028_RecipeName"", ""Inverted Reinforced Wooden Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90028_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_corner_90_in.icon_tier3_roof_sloped_corner_90_in","None","False","16012","8","16021","2","16003","2","0","0","90028","1","0","0","0","False","True","None","None","None"
90029,"NSLOCTEXT("""", ""RecipesTable_90029_RecipeName"", ""Thatch Rooftop End"")","NSLOCTEXT("""", ""RecipesTable_90029_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_top_end.icon_tier1_roof_sloped_top_end","None","False","12001","8","10012","3","0","0","0","0","90029","1","0","0","0","False","True","None","None","None"
90030,"NSLOCTEXT("""", ""RecipesTable_90030_RecipeName"", ""Wooden Rooftop End"")","NSLOCTEXT("""", ""RecipesTable_90030_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_top_end.icon_tier2_roof_sloped_top_end","None","False","16021","2","16002","4","0","0","0","0","90030","1","0","0","0","False","True","None","None","None"
90031,"NSLOCTEXT("""", ""RecipesTable_90031_RecipeName"", ""Reinforced Wooden Rooftop End"")","NSLOCTEXT("""", ""RecipesTable_90031_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_top_end.icon_tier3_roof_sloped_top_end","None","False","16012","8","16021","2","16003","2","0","0","90031","1","0","0","0","False","True","None","None","None"
90032,"NSLOCTEXT("""", ""RecipesTable_90032_RecipeName"", ""Thatch Rooftop"")","NSLOCTEXT("""", ""RecipesTable_90032_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_top_straight.icon_tier1_roof_sloped_top_straight","None","False","12001","8","10012","3","0","0","0","0","90032","1","0","0","0","False","True","None","None","None"
90033,"NSLOCTEXT("""", ""RecipesTable_90033_RecipeName"", ""Wooden Rooftop"")","NSLOCTEXT("""", ""RecipesTable_90033_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_top_straight.icon_tier2_roof_sloped_top_straight","None","False","16021","2","16002","4","0","0","0","0","90033","1","0","0","0","False","True","None","None","None"
90034,"NSLOCTEXT("""", ""RecipesTable_90034_RecipeName"", ""Reinforced Wooden Rooftop"")","NSLOCTEXT("""", ""RecipesTable_90034_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_top_straight.icon_tier3_roof_sloped_top_straight","None","False","16012","8","16021","2","16003","2","0","0","90034","1","0","0","0","False","True","None","None","None"
90035,"NSLOCTEXT("""", ""RecipesTable_90035_RecipeName"", ""Thatch Rooftop Corner"")","NSLOCTEXT("""", ""RecipesTable_90035_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_top_corner.icon_tier1_roof_sloped_top_corner","None","False","12001","8","10012","3","0","0","0","0","90035","1","0","0","0","False","True","None","None","None"
90036,"NSLOCTEXT("""", ""RecipesTable_90036_RecipeName"", ""Wooden Rooftop Corner"")","NSLOCTEXT("""", ""RecipesTable_90036_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_top_corner.icon_tier2_roof_sloped_top_corner","None","False","16021","2","16002","4","0","0","0","0","90036","1","0","0","0","False","True","None","None","None"
90037,"NSLOCTEXT("""", ""RecipesTable_90037_RecipeName"", ""Reinforced Wooden Rooftop Corner"")","NSLOCTEXT("""", ""RecipesTable_90037_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_top_corner.icon_tier3_roof_sloped_top_corner","None","False","16012","8","16021","2","16003","2","0","0","90037","1","0","0","0","False","True","None","None","None"
90038,"NSLOCTEXT("""", ""RecipesTable_90038_RecipeName"", ""Thatch Rooftop Junction"")","NSLOCTEXT("""", ""RecipesTable_90038_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_top_T.icon_tier1_roof_sloped_top_T","None","False","12001","8","10012","3","0","0","0","0","90038","1","0","0","0","False","True","None","None","None"
90039,"NSLOCTEXT("""", ""RecipesTable_90039_RecipeName"", ""Wooden Rooftop Junction"")","NSLOCTEXT("""", ""RecipesTable_90039_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_top_T.icon_tier2_roof_sloped_top_T","None","False","16021","2","16002","4","0","0","0","0","90039","1","0","0","0","False","True","None","None","None"
90040,"NSLOCTEXT("""", ""RecipesTable_90040_RecipeName"", ""Reinforced Wooden Rooftop Junction"")","NSLOCTEXT("""", ""RecipesTable_90040_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_top_T.icon_tier3_roof_sloped_top_T","None","False","16012","8","16021","2","16003","2","0","0","90040","1","0","0","0","False","True","None","None","None"
90041,"NSLOCTEXT("""", ""RecipesTable_90041_RecipeName"", ""Thatch Rooftop Intersection"")","NSLOCTEXT("""", ""RecipesTable_90041_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_top_X.icon_tier1_roof_sloped_top_X","None","False","12001","8","10012","3","0","0","0","0","90041","1","0","0","0","False","True","None","None","None"
90042,"NSLOCTEXT("""", ""RecipesTable_90042_RecipeName"", ""Wooden Rooftop Intersection"")","NSLOCTEXT("""", ""RecipesTable_90042_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_top_X.icon_tier2_roof_sloped_top_X","None","False","16021","2","16002","4","0","0","0","0","90042","1","0","0","0","False","True","None","None","None"
90043,"NSLOCTEXT("""", ""RecipesTable_90043_RecipeName"", ""Reinforced Wooden Rooftop Intersection"")","NSLOCTEXT("""", ""RecipesTable_90043_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","8221","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_top_X.icon_tier3_roof_sloped_top_X","None","False","16012","8","16021","2","16003","2","0","0","90043","1","0","0","0","False","True","None","None","None"
90044,"NSLOCTEXT("""", ""RecipesTable_90044_RecipeName"", ""Thatch Rooftop Cap"")","NSLOCTEXT("""", ""RecipesTable_90044_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_tier1_roof_sloped_top_pyramid.icon_tier1_roof_sloped_top_pyramid","None","False","12001","8","10012","3","0","0","0","0","90044","1","0","0","0","False","True","None","None","None"
90045,"NSLOCTEXT("""", ""RecipesTable_90045_RecipeName"", ""Wooden Rooftop Cap"")","NSLOCTEXT("""", ""RecipesTable_90045_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","364","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_top_pyramid.icon_tier2_roof_sloped_top_pyramid","None","False","16021","2","16002","4","0","0","0","0","90045","1","0","0","0","False","True","None","None","None"
90046,"NSLOCTEXT("""", ""RecipesTable_90046_RecipeName"", ""Reinforced Wooden Rooftop Cap"")","NSLOCTEXT("""", ""RecipesTable_90046_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","9392","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_top_pyramid.icon_tier3_roof_sloped_top_pyramid","None","False","16012","8","16021","2","16003","3","0","0","90046","1","0","0","0","False","True","None","None","None"
90047,"NSLOCTEXT("""", ""RecipesTable_90047_RecipeName"", ""Thatched Awning"")","NSLOCTEXT("""", ""RecipesTable_90047_ShortDesc"", ""Thatch supported by wooden beams"")","BuildingItem","5.000000","1","7","0","0","/Game/UI/Textures/Icons/icon_tier1_foundation_overhang.icon_tier1_foundation_overhang","None","False","10011","5","12001","15","10012","5","0","0","90047","1","0","0","0","False","True","None","None","None"
90048,"NSLOCTEXT("""", ""RecipesTable_90048_RecipeName"", ""Thatched Awning Corner"")","NSLOCTEXT("""", ""RecipesTable_90048_ShortDesc"", ""Thatch supported by wooden beams"")","BuildingItem","5.000000","2","7","0","0","/Game/UI/Textures/Icons/icon_tier1_foundation_overhang_corner.icon_tier1_foundation_overhang_corner","None","False","10011","5","12001","15","10012","5","0","0","90048","1","0","0","0","False","True","None","None","None"
90049,"NSLOCTEXT("""", ""RecipesTable_90049_RecipeName"", ""Insulated Wooden Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90049_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","2","303","0","0","/Game/UI/Textures/Icons/icon_tier2_roof_sloped_corner_90_highlands.icon_tier2_roof_sloped_corner_90_highlands","None","False","11108","2","0","0","16002","4","0","0","90049","1","0","0","0","False","True","None","None","None"
90050,"NSLOCTEXT("""", ""RecipesTable_90050_RecipeName"", ""Black Ice-Reinforced Sloped Roof Corner"")","NSLOCTEXT("""", ""RecipesTable_90050_ShortDesc"", ""A sloped roof piece"")","BuildingItem","5.000000","3","2358","0","0","/Game/UI/Textures/Icons/icon_tier3_roof_sloped_corner_90_highlands.icon_tier3_roof_sloped_corner_90_highlands","None","False","11108","2","0","0","16003","2","18041","3","90050","1","0","0","0","False","True","None","None","None"
